,company_code,ibl_distributor_code,ibl_distributor_desc,branch_code,branch_desc,distributor_location_id,distributor_location_desc,order_no,invoice_number,invoice_date,channel,distributor_customer_code,ibl_customer_code,ref_customer_code,ibl_customer_name,brick_code,brick_name,ADD1,ADD2,ADD3,distributor_item_code,ibl_item_code,ibl_item_description,sold_qty,gross_amount,bonus_qty,discount,reason,data_loading_date,transfer_date,record_date,address
976,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,204,2023-08-07,RETAILER,129,2000087701,2000087701,,1010101.0,KOTLI,Near City Court,,,1069,1013000136,JENTINMET 50MG+1000MG TAB 14's (PAK),3.0,1173.0,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,Near City Court
977,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,204,2023-08-07,RETAILER,129,2000087701,2000087701,,1010101.0,KOTLI,Near City Court,,,1077,1013000158,PEDITRAL SACHET O/F 30 gm (PAK),0.0,0.0,10.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,Near City Court
978,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,204,2023-08-07,RETAILER,129,2000087701,2000087701,,1010101.0,KOTLI,Near City Court,,,1077,1013000158,PEDITRAL SACHET O/F 30 gm (PAK),90.0,1913.4,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,Near City Court
979,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,204,2023-08-07,RETAILER,129,2000087701,2000087701,,1010101.0,KOTLI,Near City Court,,,1238,1913000013,Sinemet 25/250 mg Tablet (10 x 10`s),1.0,1915.5,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,Near City Court
980,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,205,2023-08-07,RETAILER,418,2000087704,2000087704,,1010101.0,KOTLI,DHQ road,,,1005,1013000011,EXTOR 5/80 TABLETS 14'S (PAK),2.0,595.0,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,DHQ road
981,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,205,2023-08-07,RETAILER,418,2000087704,2000087704,,1010101.0,KOTLI,DHQ road,,,1006,1013000012,EXTOR 5/160 TABLETS 14'S (PAK),1.0,367.68,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,DHQ road
982,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,205,2023-08-07,RETAILER,418,2000087704,2000087704,,1010101.0,KOTLI,DHQ road,,,1008,1013000013,EXTOR 10/160 TABLETS 14'S (PAK),1.0,439.29,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,DHQ road
983,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,205,2023-08-07,RETAILER,418,2000087704,2000087704,,1010101.0,KOTLI,DHQ road,,,1027,1013000063,NUBEROL FORTE TAB 15's (PAK),19.0,1891.26,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,DHQ road
984,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,205,2023-08-07,RETAILER,418,2000087704,2000087704,,1010101.0,KOTLI,DHQ road,,,1027,1013000063,NUBEROL FORTE TAB 15's (PAK),0.0,0.0,1.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,DHQ road
985,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,205,2023-08-07,RETAILER,418,2000087704,2000087704,,1010101.0,KOTLI,DHQ road,,,1044,1013000089,SPIROMIDE 20MG TAB 20's (PAK),2.0,229.6,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,DHQ road
986,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,205,2023-08-07,RETAILER,418,2000087704,2000087704,,1010101.0,KOTLI,DHQ road,,,1077,1013000158,PEDITRAL SACHET O/F 30 gm (PAK),25.0,531.5,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,DHQ road
987,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,205,2023-08-07,RETAILER,418,2000087704,2000087704,,1010101.0,KOTLI,DHQ road,,,1127,1013000943,VOCINTI 20MG TAB 14's (PAK),1.0,434.36,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,DHQ road
988,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,205,2023-08-07,RETAILER,418,2000087704,2000087704,,1010101.0,KOTLI,DHQ road,,,1160,1019002022,EZIUM 40MG CAPSULE (2 X 7'S),2.0,804.12,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,DHQ road
989,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,205,2023-08-07,RETAILER,418,2000087704,2000087704,,1010101.0,KOTLI,DHQ road,,,1215,1519000016,VITRUM TAB,2.0,497.02,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,DHQ road
990,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,205,2023-08-07,RETAILER,418,2000087704,2000087704,,1010101.0,KOTLI,DHQ road,,,1249,1913000121,Maltofer 120 ml Syrup,4.0,1087.04,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,DHQ road
991,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,205,2023-08-07,RETAILER,418,2000087704,2000087704,,1010101.0,KOTLI,DHQ road,,,1257,1919000012,Rinelon Aqueous Nasal Spray   (1 x 1`s),1.0,746.41,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,DHQ road
992,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,205,2023-08-07,RETAILER,418,2000087704,2000087704,,1010101.0,KOTLI,DHQ road,,,1290,1013000026,CO-EXTOR 10/160/12.5 MG TAB  28'S (PAK),1.0,856.08,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,DHQ road
993,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,206,2023-08-07,RETAILER,484,2000087731,2000087731,,1010101.0,KOTLI,DHQ road,,,1002,1013000004,CALAN 80MG TAB 50's (PAK),1.0,184.64,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,DHQ road
994,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,206,2023-08-07,RETAILER,484,2000087731,2000087731,,1010101.0,KOTLI,DHQ road,,,1015,1013000030,HYDRYLLIN SYRUP 120ml's (PAK),20.0,1360.0,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,DHQ road
995,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,206,2023-08-07,RETAILER,484,2000087731,2000087731,,1010101.0,KOTLI,DHQ road,,,1015,1013000030,HYDRYLLIN SYRUP 120ml's (PAK),0.0,0.0,1.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,DHQ road
996,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,206,2023-08-07,RETAILER,484,2000087731,2000087731,,1010101.0,KOTLI,DHQ road,,,1027,1013000063,NUBEROL FORTE TAB 15's (PAK),38.0,3782.52,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,DHQ road
997,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,206,2023-08-07,RETAILER,484,2000087731,2000087731,,1010101.0,KOTLI,DHQ road,,,1027,1013000063,NUBEROL FORTE TAB 15's (PAK),0.0,0.0,2.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,DHQ road
998,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,206,2023-08-07,RETAILER,484,2000087731,2000087731,,1010101.0,KOTLI,DHQ road,,,1028,1013000064,NUBEROL TAB 100's (PAK),1.0,510.0,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,DHQ road
999,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,206,2023-08-07,RETAILER,484,2000087731,2000087731,,1010101.0,KOTLI,DHQ road,,,1044,1013000089,SPIROMIDE 20MG TAB 20's (PAK),3.0,344.4,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,DHQ road
1000,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,206,2023-08-07,RETAILER,484,2000087731,2000087731,,1010101.0,KOTLI,DHQ road,,,1097,1013000672,SELANZ 30MG I.V. 1'S (PAK),6.0,1904.4,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,DHQ road
1001,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,206,2023-08-07,RETAILER,484,2000087731,2000087731,,1010101.0,KOTLI,DHQ road,,,1126,1013000941,VOCINTI 10MG TAB 14's (PAK),2.0,606.92,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,DHQ road
1002,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,206,2023-08-07,RETAILER,484,2000087731,2000087731,,1010101.0,KOTLI,DHQ road,,,1127,1013000943,VOCINTI 20MG TAB 14's (PAK),2.0,868.72,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,DHQ road
1003,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,206,2023-08-07,RETAILER,484,2000087731,2000087731,,1010101.0,KOTLI,DHQ road,,,1158,1019001992,Selanz 30mg Capsule (2 x 7's),4.0,1196.8,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,DHQ road
1004,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,206,2023-08-07,RETAILER,484,2000087731,2000087731,,1010101.0,KOTLI,DHQ road,,,1159,1019002018,EZIUM 20MG CAPSULE (2 X 7'S),5.0,1181.5,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,DHQ road
1005,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,206,2023-08-07,RETAILER,484,2000087731,2000087731,,1010101.0,KOTLI,DHQ road,,,1160,1019002022,EZIUM 40MG CAPSULE (2 X 7'S),4.0,1608.24,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,DHQ road
1006,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,206,2023-08-07,RETAILER,484,2000087731,2000087731,,1010101.0,KOTLI,DHQ road,,,1228,1519000085,NUBEROL-P 1GM/100ML INJ 1'S(PAK) COMM,0.0,0.0,1.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,DHQ road
1007,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,206,2023-08-07,RETAILER,484,2000087731,2000087731,,1010101.0,KOTLI,DHQ road,,,1228,1519000085,NUBEROL-P 1GM/100ML INJ 1'S(PAK) COMM,10.0,1345.3,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,DHQ road
1008,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,206,2023-08-07,RETAILER,484,2000087731,2000087731,,1010101.0,KOTLI,DHQ road,,,1238,1913000013,Sinemet 25/250 mg Tablet (10 x 10`s),1.0,1915.5,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,DHQ road
1009,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,207,2023-08-07,RETAILER,567,567,2000087658-567,,1010101.0,KOTLI,,,,1015,1013000030,HYDRYLLIN SYRUP 120ml's (PAK),3.0,204.0,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,DHQ KOTLI
1010,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,207,2023-08-07,RETAILER,567,567,2000087658-567,,1010101.0,KOTLI,,,,1027,1013000063,NUBEROL FORTE TAB 15's (PAK),4.0,398.16,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,DHQ KOTLI
1011,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,208,2023-08-07,RETAILER,287,2000087699,2000087699,,1010101.0,KOTLI,DHQ road,,,1027,1013000063,NUBEROL FORTE TAB 15's (PAK),10.0,995.4,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,DHQ road
1012,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,209,2023-08-07,RETAILER,492,2000189596,2000189596,,1010101.0,KOTLI,,DHQ Hospital gali Kotli,,1022,1013000043,LUMARK 500MG TAB 30's (PAK),2.0,3151.42,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,DHQ road kotli
1013,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,209,2023-08-07,RETAILER,492,2000189596,2000189596,,1010101.0,KOTLI,,DHQ Hospital gali Kotli,,1127,1013000943,VOCINTI 20MG TAB 14's (PAK),6.0,2606.16,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,DHQ road kotli
1014,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,209,2023-08-07,RETAILER,492,2000189596,2000189596,,1010101.0,KOTLI,,DHQ Hospital gali Kotli,,1159,1019002018,EZIUM 20MG CAPSULE (2 X 7'S),3.0,708.9,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,DHQ road kotli
1015,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,209,2023-08-07,RETAILER,492,2000189596,2000189596,,1010101.0,KOTLI,,DHQ Hospital gali Kotli,,1161,1019002039,MORCET 10MG TAB 14'S (PAK),6.0,2182.8,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,DHQ road kotli
1016,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,210,2023-08-07,RETAILER,507,2000087735,2000087735,,1010101.0,KOTLI,DHQ road,,,1006,1013000012,EXTOR 5/160 TABLETS 14'S (PAK),1.0,367.68,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,DHQ road
1017,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,210,2023-08-07,RETAILER,507,2000087735,2000087735,,1010101.0,KOTLI,DHQ road,,,1008,1013000013,EXTOR 10/160 TABLETS 14'S (PAK),1.0,439.29,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,DHQ road
1018,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,210,2023-08-07,RETAILER,507,2000087735,2000087735,,1010101.0,KOTLI,DHQ road,,,1027,1013000063,NUBEROL FORTE TAB 15's (PAK),19.0,1891.26,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,DHQ road
1019,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,210,2023-08-07,RETAILER,507,2000087735,2000087735,,1010101.0,KOTLI,DHQ road,,,1027,1013000063,NUBEROL FORTE TAB 15's (PAK),0.0,0.0,1.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,DHQ road
1020,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,210,2023-08-07,RETAILER,507,2000087735,2000087735,,1010101.0,KOTLI,DHQ road,,,1044,1013000089,SPIROMIDE 20MG TAB 20's (PAK),4.0,459.2,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,DHQ road
1021,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,210,2023-08-07,RETAILER,507,2000087735,2000087735,,1010101.0,KOTLI,DHQ road,,,1045,1013000093,SPIROMIDE 40MG TAB 30's (PAK),2.0,435.16,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,DHQ road
1022,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,210,2023-08-07,RETAILER,507,2000087735,2000087735,,1010101.0,KOTLI,DHQ road,,,1053,1013000106,TRAMAL 100MG SR TAB 10's (PAK),2.0,583.46,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,DHQ road
1023,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,210,2023-08-07,RETAILER,507,2000087735,2000087735,,1010101.0,KOTLI,DHQ road,,,1136,1013001337,ALDACTONE 100MG COATED TAB 10's (PAK),2.0,197.32,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,DHQ road
1024,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,211,2023-08-07,RETAILER,132,2000087714,2000087714,,1010101.0,KOTLI,Near Girls college,,,1005,1013000011,EXTOR 5/80 TABLETS 14'S (PAK),1.0,297.5,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,Near DHQ gali
1025,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,211,2023-08-07,RETAILER,132,2000087714,2000087714,,1010101.0,KOTLI,Near Girls college,,,1080,1013000332,METROZINE 500MG IV RFU INJ 100ML (PAK),0.0,0.0,1.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,Near DHQ gali
1026,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,211,2023-08-07,RETAILER,132,2000087714,2000087714,,1010101.0,KOTLI,Near Girls college,,,1080,1013000332,METROZINE 500MG IV RFU INJ 100ML (PAK),15.0,1555.95,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,Near DHQ gali
1027,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,212,2023-08-07,RETAILER,367,2000087639,2000087639,,1010101.0,KOTLI,Shaheed Chowk,,,1006,1013000012,EXTOR 5/160 TABLETS 14'S (PAK),1.0,367.68,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,DHQ gali
1028,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,212,2023-08-07,RETAILER,367,2000087639,2000087639,,1010101.0,KOTLI,Shaheed Chowk,,,1011,1013000020,GRAVINATE 50MG/ML INJ 25's (PAK),1.0,304.18,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,DHQ gali
1029,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,212,2023-08-07,RETAILER,367,2000087639,2000087639,,1010101.0,KOTLI,Shaheed Chowk,,,1027,1013000063,NUBEROL FORTE TAB 15's (PAK),6.0,597.24,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,DHQ gali
1030,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,212,2023-08-07,RETAILER,367,2000087639,2000087639,,1010101.0,KOTLI,Shaheed Chowk,,,1044,1013000089,SPIROMIDE 20MG TAB 20's (PAK),2.0,229.6,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,DHQ gali
1031,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,212,2023-08-07,RETAILER,367,2000087639,2000087639,,1010101.0,KOTLI,Shaheed Chowk,,,1045,1013000093,SPIROMIDE 40MG TAB 30's (PAK),1.0,217.58,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,DHQ gali
1032,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,212,2023-08-07,RETAILER,367,2000087639,2000087639,,1010101.0,KOTLI,Shaheed Chowk,,,1163,1013000144,XAROBAN 10mg Tab 10s (PAK),1.0,272.85,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,DHQ gali
1033,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,212,2023-08-07,RETAILER,367,2000087639,2000087639,,1010101.0,KOTLI,Shaheed Chowk,,,1236,1913000006,Decadron 4mg/mL (1mL)Injection(1x25`s),1.0,527.81,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,DHQ gali
1034,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,212,2023-08-07,RETAILER,367,2000087639,2000087639,,1010101.0,KOTLI,Shaheed Chowk,,,1302,1919000019,Venofer 100 mg Injection (5 X 5ml`s),1.0,2519.0,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,DHQ gali
1035,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,213,2023-08-07,RETAILER,102,2000087653,2000087653,,1010101.0,KOTLI,DHQ road,,,1006,1013000012,EXTOR 5/160 TABLETS 14'S (PAK),1.0,367.68,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,DHQ road
1036,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,213,2023-08-07,RETAILER,102,2000087653,2000087653,,1010101.0,KOTLI,DHQ road,,,1077,1013000158,PEDITRAL SACHET O/F 30 gm (PAK),25.0,531.5,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,DHQ road
1037,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,213,2023-08-07,RETAILER,102,2000087653,2000087653,,1010101.0,KOTLI,DHQ road,,,1160,1019002022,EZIUM 40MG CAPSULE (2 X 7'S),1.0,402.06,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,DHQ road
1038,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,214,2023-08-07,RETAILER,512,2000087742,2000087742,,1010101.0,KOTLI,pindi road kotli,,,1011,1013000020,GRAVINATE 50MG/ML INJ 25's (PAK),4.0,1216.72,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,pindi road kotli
1039,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,214,2023-08-07,RETAILER,512,2000087742,2000087742,,1010101.0,KOTLI,pindi road kotli,,,1045,1013000093,SPIROMIDE 40MG TAB 30's (PAK),2.0,435.16,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,pindi road kotli
1040,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,215,2023-08-07,RETAILER,159,2000161838,2000161838,,1010101.0,KOTLI,DHQ Hospital Road Kotli,,,1005,1013000011,EXTOR 5/80 TABLETS 14'S (PAK),1.0,297.5,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,dhq road
1041,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,215,2023-08-07,RETAILER,159,2000161838,2000161838,,1010101.0,KOTLI,DHQ Hospital Road Kotli,,,1008,1013000013,EXTOR 10/160 TABLETS 14'S (PAK),1.0,439.29,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,dhq road
1042,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,215,2023-08-07,RETAILER,159,2000161838,2000161838,,1010101.0,KOTLI,DHQ Hospital Road Kotli,,,1027,1013000063,NUBEROL FORTE TAB 15's (PAK),4.0,398.16,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,dhq road
1043,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,215,2023-08-07,RETAILER,159,2000161838,2000161838,,1010101.0,KOTLI,DHQ Hospital Road Kotli,,,1044,1013000089,SPIROMIDE 20MG TAB 20's (PAK),2.0,229.6,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,dhq road
1044,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,215,2023-08-07,RETAILER,159,2000161838,2000161838,,1010101.0,KOTLI,DHQ Hospital Road Kotli,,,1045,1013000093,SPIROMIDE 40MG TAB 30's (PAK),2.0,435.16,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,dhq road
1045,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,215,2023-08-07,RETAILER,159,2000161838,2000161838,,1010101.0,KOTLI,DHQ Hospital Road Kotli,,,1067,1013000133,BYSCARD 5MG TABLETS 14'S (PAK) (V1),1.0,210.74,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,dhq road
1046,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,216,2023-08-07,RETAILER,73,2000087686,2000087686,,1010101.0,KOTLI,Near DHQ,,,1006,1013000012,EXTOR 5/160 TABLETS 14'S (PAK),2.0,735.36,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,DHQ road
1047,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,216,2023-08-07,RETAILER,73,2000087686,2000087686,,1010101.0,KOTLI,Near DHQ,,,1015,1013000030,HYDRYLLIN SYRUP 120ml's (PAK),20.0,1360.0,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,DHQ road
1048,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,216,2023-08-07,RETAILER,73,2000087686,2000087686,,1010101.0,KOTLI,Near DHQ,,,1015,1013000030,HYDRYLLIN SYRUP 120ml's (PAK),0.0,0.0,1.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,DHQ road
1049,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,216,2023-08-07,RETAILER,73,2000087686,2000087686,,1010101.0,KOTLI,Near DHQ,,,1028,1013000064,NUBEROL TAB 100's (PAK),1.0,510.0,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,DHQ road
1050,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,216,2023-08-07,RETAILER,73,2000087686,2000087686,,1010101.0,KOTLI,Near DHQ,,,1215,1519000016,VITRUM TAB,0.0,0.0,1.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,DHQ road
1051,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,216,2023-08-07,RETAILER,73,2000087686,2000087686,,1010101.0,KOTLI,Near DHQ,,,1215,1519000016,VITRUM TAB,12.0,2982.12,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,DHQ road
1052,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,217,2023-08-07,RETAILER,233,2000087676,2000087676,,1010101.0,KOTLI,DHQ road,,,1027,1013000063,NUBEROL FORTE TAB 15's (PAK),19.0,1891.26,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,DHQ road
1053,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,217,2023-08-07,RETAILER,233,2000087676,2000087676,,1010101.0,KOTLI,DHQ road,,,1027,1013000063,NUBEROL FORTE TAB 15's (PAK),0.0,0.0,1.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,DHQ road
1054,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,217,2023-08-07,RETAILER,233,2000087676,2000087676,,1010101.0,KOTLI,DHQ road,,,1028,1013000064,NUBEROL TAB 100's (PAK),1.0,510.0,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,DHQ road
1055,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,217,2023-08-07,RETAILER,233,2000087676,2000087676,,1010101.0,KOTLI,DHQ road,,,1040,1013000081,ROTEC 50 TAB 20's ( PAK ),3.0,1089.72,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,DHQ road
1056,6300,2000087658,Nusrat Pharma,8045,Kotli,29,Kotli             ,,217,2023-08-07,RETAILER,233,2000087676,2000087676,,1010101.0,KOTLI,DHQ road,,,1044,1013000089,SPIROMIDE 20MG TAB 20's (PAK),4.0,459.2,0.0,0.0,SALES,,2023-10-05 16:07:47.349227,20230928.0,DHQ road
